id,date,ticker,BETA_1YR,close,adj_close,high,low,MARKETCAP,open,PBV,PE_EXCL,PE_EXCL_FWD,PE_NORMALIZED,PRICE_SALES,PRICE_VOL_HIST_3MTH,RSI,RSI_ADJ,SHORT_INTEREST,SHORT_INTEREST_OVER_FLOAT,SHORT_INTEREST_PERCENT,TEV,TEV_EBIT,TEV_EBITDA,TEV_EBITDA_FWD,TEV_EBIT_FWD,TEV_TOTAL_REV,TEV_TOTAL_REV_FWD,volume,CUMULATIVE_SPLIT_FACTOR,LAST_SPLIT_DATE,split_ratio,PBV_FWD,PEG_FWD,PRICE_TARGET,adj_open,adj_high,adj_low,adj_volume,ex-dividend
2039,1999-10-25,LSE:ABF,0.2464,3.4425,2.189,0.0,0.0,2725.3391,0.0,1.188,14.5315,10.369,14.19,0.6444,36.518,30.5754,30.613,0.0,0.0,0.0,1638.3391,7.55,4.3806,0.0,0.0,0.3885,0.3725,0.4402,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.4402,0.0
2040,1999-10-26,LSE:ABF,0.2464,3.53,2.2446,0.0,0.0,2794.6106,0.0,1.2182,14.9008,10.6325,14.5506,0.6608,36.8896,36.9753,37.0076,0.0,0.0,0.0,1707.6106,7.8692,4.5658,0.0,0.0,0.4049,0.3882,0.5568,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0
2041,1999-10-27,LSE:ABF,0.2464,3.3975,2.1604,0.0,0.0,2689.7138,0.0,1.1725,14.3415,10.2458,14.0045,0.636,37.1773,32.1431,32.1724,0.0,0.0,0.0,1602.7138,7.3858,4.2853,0.0,0.0,0.3801,0.3644,0.4715,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.4715,0.0
2042,1999-10-28,LSE:ABF,0.2464,3.6925,2.3479,0.0,0.0,2923.2577,0.0,1.2743,15.5868,11.1556,15.2205,0.6912,40.7507,48.3328,48.3519,0.0,0.0,0.0,1836.2577,8.462,4.9098,0.0,0.0,0.4354,0.4177,0.5748,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.5748,0.0
2043,1999-10-29,LSE:ABF,0.3604,3.8025,2.4179,0.0,0.0,3010.3419,0.0,1.3122,16.0511,11.4879,15.6739,0.7118,41.1412,52.8501,52.8668,0.0,0.0,0.0,1923.3419,8.8633,5.1426,0.0,0.0,0.4561,0.4375,0.4652,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.4652,0.0
2044,1999-11-01,LSE:ABF,0.3604,3.815,2.4258,0.0,0.0,3020.2378,0.0,1.3165,16.1038,11.5222,15.7254,0.7141,41.1001,53.3492,53.3656,0.0,0.0,0.0,1933.2378,8.9089,5.1691,0.0,0.0,0.4584,0.4383,0.5221,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.5221,0.0
2045,1999-11-02,LSE:ABF,0.3604,3.82,2.429,0.0,0.0,3024.1962,0.0,1.3183,16.125,11.5373,15.746,0.7151,41.0053,53.561,53.5773,0.0,0.0,0.0,1937.1962,8.9272,5.1797,0.0,0.0,0.4594,0.4392,0.3476,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.3476,0.0
2046,1999-11-03,LSE:ABF,0.3604,3.775,2.4004,0.0,0.0,2988.5709,0.0,1.3027,15.935,11.4014,15.5605,0.7066,40.9515,51.3037,51.3197,0.0,0.0,0.0,1901.5709,8.763,5.0844,0.0,0.0,0.4509,0.4312,0.2081,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.2081,0.0
2047,1999-11-04,LSE:ABF,0.3604,3.8575,2.4528,0.0,0.0,3053.884,0.0,1.3312,16.2832,11.6506,15.9006,0.7221,41.157,55.0444,55.0585,0.0,0.0,0.0,1966.884,9.064,5.2591,0.0,0.0,0.4664,0.446,0.3728,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.3728,0.0
2048,1999-11-05,LSE:ABF,0.3409,3.8425,2.4433,0.0,0.0,3042.0089,0.0,1.326,16.2199,11.6053,15.8388,0.7193,41.0748,54.2287,54.2429,0.0,0.0,0.0,1955.0089,9.0093,5.2273,0.0,0.0,0.4636,0.4433,0.4766,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.4766,0.0
2049,1999-11-08,LSE:ABF,0.3409,3.72,2.3654,0.0,0.0,2945.0288,0.0,1.2838,15.7028,11.2285,15.3338,0.6963,41.5065,47.9763,47.9896,0.0,0.0,0.0,1858.0288,8.5623,4.968,0.0,0.0,0.4406,0.4213,0.1853,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.1853,0.0
2050,1999-11-09,LSE:ABF,0.3409,3.69,2.3463,0.0,0.0,2921.2785,0.0,1.2734,15.5762,11.0446,15.2102,0.6907,41.4464,46.5605,46.5736,0.0,0.0,0.0,1834.2785,8.4529,4.9045,0.0,0.0,0.435,0.4159,1.9297,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.9297,0.0
2051,1999-11-10,LSE:ABF,0.3409,3.6925,2.3479,0.0,0.0,2923.2563,0.0,1.0932,17.2585,10.8101,17.2585,0.7387,41.1649,46.7016,46.7147,0.0,0.0,0.0,2131.2563,8.9926,5.5502,4.1675,6.3018,0.4958,0.4782,0.2882,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.2882,0.0
2052,1999-11-11,LSE:ABF,0.3409,3.67,2.3336,0.0,0.0,2905.4436,0.0,1.0866,17.1533,10.7442,17.1533,0.7342,41.1476,45.5359,45.5487,0.0,0.0,0.0,2113.4436,8.9175,5.5038,4.1327,6.2491,0.4916,0.4742,2.1945,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,2.1945,0.0
2053,1999-11-12,LSE:ABF,0.5463,3.8225,2.4306,0.0,0.0,3026.1739,0.0,1.1317,17.8661,11.1906,17.8661,0.7647,41.9508,53.93,53.9399,0.0,0.0,0.0,2234.1739,9.4269,5.8182,4.3687,6.6061,0.5197,0.5013,0.3374,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.3374,0.0
2054,1999-11-15,LSE:ABF,0.5463,3.775,2.4004,0.0,0.0,2988.5694,0.0,1.1176,17.6441,10.9946,17.6441,0.7552,42.0093,51.279,51.2888,0.0,0.0,0.0,2196.5694,9.2682,5.7202,4.2952,6.4949,0.511,0.4928,0.9753,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.9753,0.0
2055,1999-11-16,LSE:ABF,0.5463,3.76,2.3909,0.0,0.0,2976.6942,0.0,1.1132,17.574,10.9746,17.574,0.7522,40.6495,50.4358,50.4455,0.0,0.0,0.0,2184.6942,9.2181,5.6893,4.272,6.4598,0.5082,0.4892,0.3326,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.3326,0.0
2056,1999-11-17,LSE:ABF,0.5463,3.7525,2.3861,0.0,0.0,2970.7567,0.0,1.111,17.5389,10.9527,17.5389,0.7507,39.4368,49.9932,50.0029,0.0,0.0,0.0,2178.7567,9.1931,5.6739,4.2604,6.4422,0.5068,0.4878,2.714,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,2.714,0.0
2057,1999-11-18,LSE:ABF,0.5463,3.56,2.2637,0.0,0.0,2818.3594,0.0,1.054,16.6392,10.3908,16.6392,0.7122,40.6764,40.2336,40.2421,0.0,0.0,0.0,2026.3594,8.55,5.277,3.9624,5.9916,0.4714,0.4537,8.2884,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,8.2884,0.0
2058,1999-11-19,LSE:ABF,0.5985,3.4625,2.2017,0.0,0.0,2741.1712,0.0,1.0251,16.1835,10.1062,16.1835,0.6927,40.9025,36.3617,36.3697,0.0,0.0,0.0,1949.1712,8.2244,5.076,3.8114,5.7634,0.4534,0.4364,3.2655,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,3.2655,0.0
2059,1999-11-22,LSE:ABF,0.5985,3.3575,2.1349,0.0,0.0,2658.0455,0.0,0.994,15.6927,9.8305,15.6927,0.6717,41.1665,32.7108,32.7183,0.0,0.0,0.0,1866.0455,7.8736,4.8595,3.6489,5.5176,0.4341,0.4185,1.5909,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.5909,0.0
2060,1999-11-23,LSE:ABF,0.5985,3.51,2.2319,0.0,0.0,2778.7757,0.0,1.0392,16.4055,10.3123,16.4055,0.7022,42.199,41.8438,41.8497,0.0,0.0,0.0,1986.7757,8.383,5.1739,3.885,5.8746,0.4622,0.4442,1.4242,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.4242,0.0
2061,1999-11-24,LSE:ABF,0.5985,3.37,2.1429,0.0,0.0,2667.9414,0.0,0.9977,15.7511,9.901,15.7511,0.6742,42.5311,36.8932,36.8987,0.0,0.0,0.0,1875.9414,7.9154,4.8853,3.6683,5.5468,0.4364,0.4194,3.3501,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,3.3501,0.0
2062,1999-11-25,LSE:ABF,0.5985,3.4775,2.2112,0.0,0.0,2753.0463,0.0,1.0296,16.2536,10.2988,16.2536,0.6957,42.7303,42.517,42.5217,0.0,0.0,0.0,1961.0463,8.2745,5.1069,3.8347,5.7985,0.4562,0.4384,2.071,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,2.071,0.0
2063,1999-11-26,LSE:ABF,0.5802,3.43,2.181,0.0,0.0,2715.4418,0.0,1.0155,16.0316,10.1582,16.0316,0.6862,41.0859,40.7874,40.792,0.0,0.0,0.0,1923.4418,8.1158,5.009,3.7611,5.6873,0.4474,0.43,2.0821,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,2.0821,0.0
2064,1999-11-29,LSE:ABF,0.5802,3.445,2.1906,0.0,0.0,2727.3169,0.0,1.0199,16.1017,10.2026,16.1017,0.6892,41.0195,41.5954,41.5999,0.0,0.0,0.0,1935.3169,8.1659,5.0399,3.7844,5.7224,0.4502,0.4327,1.4052,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.4052,0.0
2065,1999-11-30,LSE:ABF,0.5802,3.1275,1.9887,0.0,0.0,2475.9604,0.0,0.9259,14.6177,9.2623,14.6177,0.6257,44.8522,31.7266,31.7304,0.0,0.0,0.0,1683.9604,7.1053,4.3853,3.2928,4.9792,0.3917,0.3765,9.9584,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,9.9584,0.0
2066,1999-12-01,LSE:ABF,0.5802,3.345,2.127,0.0,0.0,2648.1495,0.0,0.9903,15.6343,9.9064,15.6343,0.6692,47.1005,41.8966,41.8995,0.0,0.0,0.0,1856.1495,7.8319,4.8337,3.6296,5.4883,0.4318,0.415,4.0474,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,4.0474,0.0
2067,1999-12-02,LSE:ABF,0.5802,3.435,2.1842,0.0,0.0,2719.4002,0.0,1.017,16.0549,10.1131,16.0549,0.6872,47.2998,45.5134,45.5161,0.0,0.0,0.0,1927.4002,8.1325,5.0193,3.7689,5.699,0.4483,0.4286,2.2397,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,2.2397,0.0
2068,1999-12-03,LSE:ABF,0.5899,3.535,2.2478,0.0,0.0,2798.5676,0.0,1.0466,16.5223,10.4075,16.5223,0.7072,47.6113,49.2905,49.2928,0.0,0.0,0.0,2006.5676,8.4665,5.2254,3.9237,5.9331,0.4668,0.4462,1.8379,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.8379,0.0
2069,1999-12-06,LSE:ABF,0.5899,3.5925,2.2843,0.0,0.0,2844.0889,0.0,1.0636,16.7911,10.5768,16.7911,0.7187,47.6887,51.3777,51.3799,0.0,0.0,0.0,2052.0889,8.6586,5.344,4.0127,6.0677,0.4773,0.4564,1.7823,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.7823,0.0
2070,1999-12-07,LSE:ABF,0.5899,3.535,2.2478,0.0,0.0,2798.5676,0.0,1.0466,16.5223,10.3873,16.5223,0.7072,47.7583,49.197,49.1991,0.0,0.0,0.0,2006.5676,8.4665,5.2254,3.9237,5.9331,0.4668,0.4462,1.1742,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.1742,0.0
2071,1999-12-08,LSE:ABF,0.5899,3.475,2.2096,0.0,0.0,2751.0672,0.0,1.0288,16.2419,10.211,16.2419,0.6952,47.8326,46.9573,46.9595,0.0,0.0,0.0,1959.0672,8.2661,5.1017,3.8308,5.7926,0.4557,0.4357,0.9706,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.9706,0.0
2072,1999-12-09,LSE:ABF,0.5899,3.4525,2.1953,0.0,0.0,2733.2545,0.0,1.0222,16.1367,10.2184,16.1367,0.6907,47.831,46.1096,46.1117,0.0,0.0,0.0,1941.2545,8.191,5.0554,3.796,5.74,0.4516,0.4317,0.993,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.0
2073,1999-12-10,LSE:ABF,0.5598,3.3925,2.1572,0.0,0.0,2685.7541,0.0,1.0044,15.8563,10.0536,15.8563,0.6787,47.6192,43.8369,43.8389,0.0,0.0,0.0,1893.7541,7.9905,4.9317,3.7031,5.5995,0.4405,0.4225,0.7533,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.7533,0.0
2074,1999-12-13,LSE:ABF,0.5598,3.2875,2.0904,0.0,0.0,2602.6283,0.0,0.9733,15.3655,9.7425,15.3655,0.6577,47.7804,40.1109,40.1128,0.0,0.0,0.0,1810.6283,7.6398,4.7152,3.5405,5.3537,0.4212,0.4039,2.8196,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,2.8196,0.0
2075,1999-12-14,LSE:ABF,0.5598,3.385,2.1524,0.0,0.0,2679.8165,0.0,1.0022,15.8212,10.0314,15.8212,0.6772,48.0682,44.8025,44.8042,0.0,0.0,0.0,1887.8165,7.9655,4.9162,3.6915,5.582,0.4391,0.4212,2.4084,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,2.4084,0.0
2076,1999-12-15,LSE:ABF,0.5598,3.2525,2.0682,0.0,0.0,2574.9197,0.0,0.963,15.2019,9.6388,15.2019,0.6507,48.6026,40.1943,40.1959,0.0,0.0,0.0,1782.9197,7.5229,4.643,3.4864,5.2718,0.4147,0.3978,1.9202,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.9202,0.0
2077,1999-12-16,LSE:ABF,0.5598,3.235,2.057,0.0,0.0,2561.0654,0.0,0.9578,15.1201,9.5869,15.1201,0.6472,48.3781,39.6147,39.6163,0.0,0.0,0.0,1769.0654,7.4644,4.6069,3.4593,5.2308,0.4115,0.3947,2.9752,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,2.9752,0.0
2078,1999-12-17,LSE:ABF,0.5161,3.2375,2.0586,0.0,0.0,2563.0446,0.0,0.9585,15.1318,9.4855,15.1318,0.6477,48.386,39.7484,39.75,0.0,0.0,0.0,1771.0446,7.4728,4.6121,3.4631,5.2367,0.412,0.3951,3.343,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,3.343,0.0
2079,1999-12-20,LSE:ABF,0.5161,3.33,2.1174,0.0,0.0,2636.2744,0.0,0.9859,15.5642,9.7565,15.5642,0.6662,48.7086,44.6316,44.6329,0.0,0.0,0.0,1844.2744,7.7818,4.8028,3.6063,5.4532,0.429,0.4114,0.4182,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.4182,0.0
2080,1999-12-21,LSE:ABF,0.5161,3.36,2.1365,0.0,0.0,2660.0246,0.0,0.9948,15.7044,9.7974,15.7044,0.6722,48.4635,46.1557,46.1571,0.0,0.0,0.0,1868.0246,7.882,4.8647,3.6528,5.5234,0.4345,0.4167,0.9429,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.9429,0.0
2081,1999-12-22,LSE:ABF,0.5161,3.33,2.1174,0.0,0.0,2636.2744,0.0,0.9859,15.5642,9.7099,15.5642,0.6662,46.3289,44.8268,44.8281,0.0,0.0,0.0,1844.2744,7.7818,4.8028,3.6063,5.4532,0.429,0.4114,0.3173,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.3173,0.0
2082,1999-12-23,LSE:ABF,0.5161,3.325,2.1143,0.0,0.0,2632.3161,0.0,0.9844,15.5408,9.6953,15.5408,0.6652,46.2135,44.5964,44.5977,0.0,0.0,0.0,1840.3161,7.7651,4.7925,3.5986,5.4415,0.4281,0.4106,0.2841,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.2841,0.0
2083,1999-12-24,LSE:ABF,0.5628,3.37,2.1429,0.0,0.0,2667.9414,0.0,0.9977,15.7511,9.8265,15.7511,0.6742,45.7408,47.2261,47.2273,0.0,0.0,0.0,1875.9414,7.9154,4.8853,3.6683,5.5468,0.4364,0.4185,0.0998,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.0998,0.0
2084,1999-12-27,LSE:ABF,0.5628,3.37,2.1429,0.0,0.0,2667.9414,0.0,0.9977,15.7511,9.8265,15.7511,0.6742,44.8111,47.2261,47.2273,0.0,0.0,0.0,1875.9414,7.9154,4.8853,3.6683,5.5468,0.4364,0.4185,0.0,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,1999-12-28,LSE:ABF,0.5628,3.37,2.1429,0.0,0.0,2667.9414,0.0,0.9977,15.7511,9.8265,15.7511,0.6742,44.7636,47.2261,47.2273,0.0,0.0,0.0,1875.9414,7.9154,4.8853,3.6683,5.5468,0.4364,0.4185,0.0,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2086,1999-12-29,LSE:ABF,0.5628,3.2,2.0348,0.0,0.0,2533.3568,0.0,0.9474,14.9566,9.3308,14.9566,0.6402,45.7202,38.5848,38.5859,0.0,0.0,0.0,1741.3568,7.3475,4.5348,3.4051,5.1489,0.4051,0.3885,0.1902,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.1902,0.0
2087,1999-12-30,LSE:ABF,0.5628,3.425,2.1778,0.0,0.0,2711.4835,0.0,1.014,16.0082,9.9869,16.0082,0.6852,47.461,51.2889,51.2897,0.0,0.0,0.0,1919.4835,8.0991,4.9987,3.7534,5.6756,0.4465,0.4282,0.1175,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.1175,0.0
2088,1999-12-31,LSE:ABF,0.5894,3.425,2.1778,0.0,0.0,2711.4835,0.0,1.014,16.0082,9.9869,16.0082,0.6852,47.0958,51.2889,51.2897,0.0,0.0,0.0,1919.4835,8.0991,4.9987,3.7534,5.6756,0.4465,0.4282,0.0,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,2000-01-03,LSE:ABF,0.5894,3.425,2.1778,0.0,0.0,2711.4835,0.0,1.014,16.0082,9.9869,16.0082,0.6852,46.8333,51.2889,51.2897,0.0,0.0,0.0,1919.4835,8.0991,4.9987,3.7534,5.6756,0.4465,0.4282,0.0,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,2000-01-04,LSE:ABF,0.5894,3.3175,2.1095,0.0,0.0,2626.3785,0.0,0.9822,15.5057,9.6734,15.5057,0.6637,47.167,45.6535,45.6542,0.0,0.0,0.0,1834.3785,7.74,4.777,3.587,5.424,0.4267,0.4092,0.3307,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.3307,0.0
2091,2000-01-05,LSE:ABF,0.5894,3.37,2.1429,0.0,0.0,2667.9414,0.0,0.9977,15.7511,9.8265,15.7511,0.6742,47.2982,48.6225,48.6232,0.0,0.0,0.0,1875.9414,7.9154,4.8853,3.6683,5.5468,0.4364,0.4185,0.8881,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.8881,0.0
2092,2000-01-06,LSE:ABF,0.5894,3.69,2.3463,0.0,0.0,2921.2771,0.0,1.0925,17.2468,10.8081,17.2468,0.7382,50.6186,62.1835,62.1839,0.0,0.0,0.0,2129.2771,8.9843,5.545,4.2484,6.2959,0.4953,0.4765,1.8937,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.8937,0.0
2093,2000-01-07,LSE:ABF,0.385,3.58,2.2764,0.0,0.0,2834.1929,0.0,1.0599,16.7327,10.5508,16.7327,0.7162,50.8842,56.6483,56.6487,0.0,0.0,0.0,2042.1929,8.6169,5.3182,4.0746,6.0384,0.475,0.457,0.8117,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.8117,0.0
2094,2000-01-10,LSE:ABF,0.385,3.6175,2.3002,0.0,0.0,2863.8807,0.0,1.071,16.9079,10.6613,16.9079,0.7237,50.9301,58.0202,58.0206,0.0,0.0,0.0,2071.8807,8.7421,5.3955,4.1338,6.1262,0.4819,0.4636,1.4023,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.4023,0.0
2095,2000-01-11,LSE:ABF,0.385,3.44,2.1874,0.0,0.0,2723.3586,0.0,1.0185,16.0783,10.1382,16.0783,0.6882,51.7665,49.9609,49.9612,0.0,0.0,0.0,1931.3586,8.1492,5.0296,3.8535,5.7107,0.4493,0.4322,1.4871,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.4871,0.0
2096,2000-01-12,LSE:ABF,0.385,3.5625,2.2653,0.0,0.0,2820.3386,0.0,1.0547,16.6509,10.4993,16.6509,0.7127,51.8171,54.6434,54.6438,0.0,0.0,0.0,2028.3386,8.5584,5.2821,4.047,5.9975,0.4718,0.4539,0.5202,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.5202,0.0
2097,2000-01-13,LSE:ABF,0.385,3.565,2.2669,0.0,0.0,2822.3178,0.0,1.0555,16.6625,10.5066,16.6625,0.7132,51.8155,54.7365,54.7368,0.0,0.0,0.0,2030.3178,8.5667,5.2873,4.0509,6.0033,0.4723,0.4543,2.2218,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,2.2218,0.0
2098,2000-01-14,LSE:ABF,0.4075,3.5575,2.2621,0.0,0.0,2816.3803,0.0,1.0533,16.6275,10.4209,16.6275,0.7117,51.4961,54.376,54.3763,0.0,0.0,0.0,2024.3803,8.5417,5.2718,4.0423,5.8826,0.4709,0.453,1.9741,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.9741,0.0
2099,2000-01-17,LSE:ABF,0.4075,3.555,2.2605,0.0,0.0,2814.4011,0.0,1.0525,16.6158,10.4136,16.6158,0.7112,51.4945,54.2477,54.248,0.0,0.0,0.0,2022.4011,8.5333,5.2667,4.0383,5.8768,0.4704,0.4526,1.1128,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.1128,0.0
2100,2000-01-18,LSE:ABF,0.4075,3.595,2.2859,0.0,0.0,2846.068,0.0,1.0644,16.8028,10.5308,16.8028,0.7192,51.5325,56.0348,56.0351,0.0,0.0,0.0,2054.068,8.667,5.3491,4.1016,5.9688,0.4778,0.4596,2.8485,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,2.8485,0.0
2101,2000-01-19,LSE:ABF,0.4075,3.645,2.3177,0.0,0.0,2885.6517,0.0,1.0792,17.0365,10.6773,17.0365,0.7292,51.1736,58.2311,58.2314,0.0,0.0,0.0,2093.6517,8.834,5.4522,4.1806,6.0838,0.487,0.4685,1.4447,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.4447,0.0
2102,2000-01-20,LSE:ABF,0.4075,3.5925,2.2843,0.0,0.0,2844.0889,0.0,1.0636,16.7911,10.5235,16.7911,0.7187,51.2447,55.1176,55.1179,0.0,0.0,0.0,2052.0889,8.6586,5.344,4.0976,5.9631,0.4773,0.4592,1.927,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.927,0.0
2103,2000-01-21,LSE:ABF,0.4176,3.44,2.1874,0.0,0.0,2723.3586,0.0,1.0185,16.0783,10.0768,16.0783,0.6882,51.2589,47.2198,47.22,0.0,0.0,0.0,1931.3586,8.1492,5.0296,3.8566,5.6122,0.4493,0.4322,3.0149,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,3.0149,0.0
2104,2000-01-24,LSE:ABF,0.4176,3.345,2.1679,0.0,0.0,2648.1495,0.0,0.9903,15.6343,9.7985,15.6343,0.6692,51.455,43.0786,45.8028,0.0,0.0,0.0,1856.1495,7.8319,4.8337,3.7064,5.3937,0.4318,0.4154,1.6191,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.6191,0.065
2105,2000-01-25,LSE:ABF,0.4176,3.2425,2.1015,0.0,0.0,2567.003,0.0,0.96,15.1552,9.4982,15.1552,0.6487,51.7665,39.0948,41.2478,0.0,0.0,0.0,1775.003,7.4895,4.6224,3.5443,5.1579,0.4129,0.3972,1.8599,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.8599,0.0
2106,2000-01-26,LSE:ABF,0.4176,3.2975,2.1371,0.0,0.0,2610.545,0.0,0.9763,15.4123,9.6695,15.4123,0.6597,51.6305,42.1844,44.4407,0.0,0.0,0.0,1818.545,7.6732,4.7358,3.6313,5.2844,0.423,0.4071,1.1125,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.1125,0.0
2107,2000-01-27,LSE:ABF,0.4176,3.25,2.1064,0.0,0.0,2572.9405,0.0,0.9622,15.1903,9.5302,15.1903,0.6502,51.1783,40.2838,42.3025,0.0,0.0,0.0,1780.9405,7.5145,4.6379,3.5562,5.1752,0.4143,0.3987,1.0083,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.0083,0.0
2108,2000-01-28,LSE:ABF,0.4425,3.2075,2.0788,0.0,0.0,2539.2944,0.0,0.9496,14.9916,9.4056,14.9916,0.6417,48.4635,38.6077,40.4283,0.0,0.0,0.0,1747.2944,7.3726,4.5503,3.489,5.0774,0.4064,0.3912,0.8008,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.8008,0.0
2109,2000-01-31,LSE:ABF,0.4425,3.2225,2.0885,0.0,0.0,2551.1695,0.0,0.9541,15.0617,9.4496,15.0617,0.6447,48.084,39.5635,41.4149,0.0,0.0,0.0,1759.1695,7.4227,4.5812,3.5127,5.1119,0.4092,0.3938,0.9586,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.9586,0.0
2110,2000-02-01,LSE:ABF,0.4425,3.175,2.0578,0.0,0.0,2513.565,0.0,0.94,14.8397,9.3103,14.8397,0.6352,48.1299,37.5689,39.2009,0.0,0.0,0.0,1721.565,7.264,4.4832,3.4376,4.9906,0.4005,0.3854,1.0583,1.0,36290.0,0.8803,0.0,0.0,0.0,0.0,0.0,0.0,1.0583,0.0
